area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),TORNILLO MAL COLOCADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,COMPONENTE MAL INSERTADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,CONTAMINACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,CORTOS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,INSUFICIENCIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MAL FLUJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MUESTRAS FISICAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PERLAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PIN BOLA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PRUEBA DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,SOLADADURA SOBRE PANEL,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL INSERTADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,COMPONENTE ARRANCADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,CONECTOR DAÑADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,CORTOS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,EXCESO DE PRESION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,MAL MANEJO DE MATERIAL,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,MAL PRENSADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PIN DOBLADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRESION ALTA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRESION BAJA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRUEBA DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,SIN EVIDENCIA DE PIN,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,BURBUJAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,CARCAZA DAÑADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,DESPLAZADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,EXCESO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,INSUFICIENCIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,MAL MANEJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,BURBUJAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,CARCAZA DAÑADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,DESPLAZADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,EXCESO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,INSUFICIENCIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,MAL MANEJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de GF1500,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,BURBUJAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,CARCAZA DAÑADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,DESPLAZADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,EXCESO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,INSUFICIENCIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,MAL MANEJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO de Semicosil,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DAE & CAP,DAE/CAP DESPLAZADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,CONECTOR DAÑADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,FUGA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,MAL FLUJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,MAL RETRABAJO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,RONDANA FALTANTE O DESPLAZADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DAÑO POR FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,EXCESO DE PRUEBAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,KIT INCOMPLETO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PRUEBA DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SET UP,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CORRUPTA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,DAÑO POR FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,EXCESO DE PRUEBAS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PROGRAMACION INCORRECTA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PRUEBA DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN EVIDENCIA DE PIN,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN INTERLOCKING,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CORRUPTA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,ADICIONALES,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,CANTO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,COMPONENTE ARRANCADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,COMPONENTE DE CABEZA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,COMPONENTE EQUIVOCADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,COMPONENTE GIRADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,CONTAMINACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,CORTOS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,DESPLAZADOS,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,DIAGNOSTICO EXHAUSTIVO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,FALTANTES,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,GOLDEN OBSOLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,INSERCION MANUAL INCOMPLETA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,INSUFICIENCIA SOLDADURA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,PIN ELEVADO,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,POLARIDAD INVERTIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,TOMBSTONE,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,UNIDAD CAIDA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DIAGNOSTICO,UNIDAD GOLPEADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ENSAMBLE,CAMBIOS DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ENSAMBLE,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PRUEBAS DE INGENIERIA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ENSAMBLE,UNIDAD MAL ENSAMBLADA,MANO DE OBRA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE ARRANCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,PRUEBAS DE INGENIERIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,SET UP,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),MALA SECUENCIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),SIN INTERLOCKING,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO  BARRIDO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO CAPADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO EQUIVOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO MAL COLOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),MALA SECUENCIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),SIN INTERLOCKING,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),TORNILLO  BARRIDO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),TORNILLO CAPADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),TORNILLO EQUIVOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),TORNILLO MAL COLOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),MALA SECUENCIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),SIN INTERLOCKING,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),TORNILLO  BARRIDO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),TORNILLO CAPADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),TORNILLO EQUIVOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),TORNILLO MAL COLOCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,ATORNILLADO_3 (Tapa),UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,COMPONENTE MAL INSERTADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,CONTAMINACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,CORTOS,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,GOLDEN OBSOLETA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,INSUFICIENCIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MAL FLUJO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,MUESTRAS FISICAS,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PERLAS,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PIN BOLA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,PRUEBA DE INGENIERIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,SET UP,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,SOLADADURA SOBRE PANEL,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,MINI OLA,UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL INSERTADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,COMPONENTE ARRANCADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,CONECTOR DAÑADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,CORTOS,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,EXCESO DE PRESION,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,MAL MANEJO DE MATERIAL,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,MAL PRENSADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PIN DOBLADO,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRESION ALTA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRESION BAJA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,PRUEBA DE INGENIERIA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,SET UP,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,SIN EVIDENCIA DE PIN,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,UNIDAD CAIDA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,PRESSING,UNIDAD GOLPEADA,MAQUINA,PE,MCM2
BACKEND/ENSAMBLE FINAL,DISPENSADO Dow Corning,BURBUJAS,MAQUINA,PE,MCM2
